Chaikin AD Last,Bollinger Band Stretch,Chaikin AD Now,CCI,Last Candle,Bollinger Band Middleband,Chaikin AD Osc Last,SMA 200,MFI,Stop,EMA 5,MACD Histogram,Bollinger Band Upperband,Name,SMA 50,Bollinger Band Lowerband,ADX,MACD,DI-,RSI,DI+,% Change,EMA 21,This Candle,MACD Signal,Close,Chaikin AD Osc Now
-9877101.189316435,0.0,-9927300.940936657,78.00819830207395,Red,0.0012203659999999999,24838.93020503223,0.0015168668500000016,44.143049450784325,0.00119201,0.001212497045121807,7.827725828953037e-06,0.0012203659999999999,BTC-LSK,0.0012883475999999985,0.0012203659999999999,15.086001087714454,-2.409759410700865e-05,18.005451052874495,47.37878038128008,21.322316607572663,-0.00592277105827943,0.0012215282922718078,Red,-3.1925319935961686e-05,0.00120214,-2198.187976308167
19358708.43646544,11.482660040353455,19359107.268411387,22.015112900517835,Red,0.007173066500000007,-2431.9348578490317,0.008106526699999991,53.30121022602402,0.00701104,0.0072130107827905925,6.329930952727816e-05,0.007562535234933792,BTC-NEO,0.007922498399999993,0.006783597765066223,18.849800651874514,-0.00017991676729989508,23.37868634077649,44.15628583837679,15.69324257672003,0.0004208298088250739,0.007310297620297478,Green,-0.00024321607682717324,0.00710501,-3221.7298475019634
871022.7473021231,18.640423004402763,873136.0694950256,63.12226008990238,Red,0.07962839999999997,6170.674271746771,0.07051924455,59.87319654693045,0.07770015,0.07854392049304866,-0.00023145226880299762,0.08641720437005873,BTC-ETH,0.07699445800000021,0.07283959562994122,23.153468698693207,-1.282930489883427e-05,18.6776794771892,51.99367744833695,16.663311069898512,0.004082439601368559,0.07857841809016282,Green,0.00021862296390416335,0.07920999,6325.48579314712
-5244647.476208691,0.0,-5230603.302151515,-66.9871300409422,Red,0.0006524475000000003,-195884.45402944554,0.0007647954000000004,56.708938832858436,0.00057485,0.0005926330230374586,-7.294328546837436e-06,0.0006524475000000003,BTC-STRAT,0.0006945409999999998,0.0006524475000000003,16.461920751870373,-3.425146720843926e-05,24.07617600855705,36.91304965427996,15.71138717391237,0.010797227036395185,0.0006415831879424533,Green,-2.6957138661601826e-05,0.000577,-180405.33265268803
1678667056.7117877,0.0,1683150925.893755,-30.50577459179618,Red,5.714e-06,-38394610.40708685,6.431750000000001e-06,27.425413381923814,5.17e-06,5.304042317558122e-06,5.155760185582568e-08,5.714e-06,BTC-XVG,7.0380000000000044e-06,5.714e-06,34.123063190638305,-5.419182950467874e-07,22.773588506547178,37.92064752389493,11.36868651412064,-0.009541984732824305,5.808106152491059e-06,Red,-5.934758969026131e-07,5.24e-06,-34515906.68967199
-1503314.1802419124,0.0,-1521224.1122545884,-63.33989441439096,Red,0.0003449450000000002,-111862.03042992763,0.0003120156499999981,75.26932325438487,0.00030405,0.00032271939790276544,-2.7360809103380326e-06,0.0003449450000000002,BTC-STEEM,0.0003706723999999999,0.0003449450000000002,17.674942483894913,-1.2702441576421819e-05,21.222247392898407,40.49113443825389,22.152519947506445,-0.024641377111890184,0.00034128461735380216,Red,-9.966360666083786e-06,0.0003137,-108284.85175611218
-331427.52032965195,56.5811666348506,-331495.26381342736,-76.24596268083239,Red,0.03662012699999993,-3348.04966526886,0.03517755894999994,28.75068242598038,0.031,0.032328216324909995,-0.000816868058876856,0.04469558138798756,BTC-ZEC,0.03338983779999974,0.02854467261201231,21.928149808666387,-0.0006153087030934742,21.695412589158583,41.79101410196824,16.6497782421576,-0.006775127226463229,0.03424094404390636,Red,0.00020155935578338168,0.03144,-3052.4794779018266
-3350030061.672514,0.0,-3360840239.133541,-65.6480505795578,Red,2.1335000000000025e-06,-85043829.85242939,2.17155e-06,35.02430151691079,1.95e-06,2.016723369987518e-06,-2.9831210893151474e-09,2.1335000000000025e-06,BTC-SC,2.406999999999996e-06,2.1335000000000025e-06,19.403805041442016,-1.1258081166564714e-07,25.93677785999427,36.56334472647191,17.252378602216538,-0.015151515151515249,2.1446069233712376e-06,Red,-1.0959769057633199e-07,1.98e-06,-83631042.19268417
-247966680.05183664,0.0,-247845991.39316002,82.98969072164999,Red,3.806200000000001e-05,576649.5378658772,3.2310999999999996e-05,54.68350285007993,3.829e-05,3.8773013467094007e-05,2.3343825687199726e-07,3.806200000000001e-05,BTC-XLM,4.0604000000000054e-05,3.806200000000001e-05,21.805779102046436,-2.725232592330553e-07,21.438345413727518,49.85829532155257,14.62613493279166,-0.009039256198347112,3.8662203512124894e-05,Red,-5.059615161050526e-07,3.872e-05,220052.94729149342
1775793.4958537747,6.664973331652879,1774120.438841477,51.64547756622688,Red,0.01609270300000001,-1728.4836694654077,0.016471319549999995,46.96509581069305,0.01583001,0.016032617985423023,3.594575517160207e-05,0.016611694847530386,BTC-LTC,0.01652763220000003,0.015573711152469635,10.284267812269052,-0.0001706327995126128,14.706506062935162,46.00488392354198,15.048384822237706,-0.010637046307884868,0.016152404675989114,Red,-0.00020657855468421486,0.01598,-2624.6746719889343
304534.4579176662,22.821984664607943,304420.4326579559,19.051329803498188,Red,7736.232290662502,-70.476013522828,10282.285052023148,33.88946222261594,7437.24,7558.549578277514,32.43381405189524,8528.596540380038,USDT-BTC,8481.222372266588,6943.868040944966,29.89577722895476,-280.6367650862121,22.466378534526118,41.146152111527314,12.250055858817307,-0.013446240839517287,7802.352776248194,Red,-313.07057913810735,7508.9673839,-157.80526764137903
-9311821.061957099,0.0,-9321981.389592208,-33.332529899780226,Green,0.00033840450000000174,-29817.461365416646,0.00033115219999999967,47.33721125706677,0.00029998,0.0003109245857597171,-2.626149718570954e-06,0.00033840450000000174,BTC-EMC,0.00036331199999999953,0.00033840450000000174,34.23238929945443,-1.744525020188378e-05,15.140707597974323,42.15096422514831,23.525614959354527,0.0,0.00033364023337872814,Red,-1.4819100483312827e-05,0.0003172,-29836.226235492155
-4756079.332384935,65.51690780286931,-4756831.260588359,-101.63678751005251,Red,0.0011914420000000005,-6036.1337494030595,0.0011529970499999987,41.56533830947056,0.00093184,0.0010814548687924559,-2.1425819766320817e-06,0.0014854330543264576,BTC-CLOAK,0.0013991739999999991,0.0008974509456735433,18.014208641258133,-8.324876936627638e-05,25.632793406621197,37.70258482461535,18.267948979991715,-0.018036929057337114,0.0011766951952823866,Red,-8.11061873896443e-05,0.001029,-5277.260883320123
5634018303.90044,0.0,5634018303.90044,-86.25592417061611,Red,8.804999999999997e-07,-183164288.2654791,7.445e-07,50.04151675692734,8.2e-07,8.404878250333407e-07,-6.197025205864493e-09,8.804999999999997e-07,BTC-RDD,9.212000000000006e-07,8.804999999999997e-07,13.945255760051309,-2.4213062284827607e-08,22.338991612476132,41.61372583227335,17.0677477052863,0.0,8.773489641186326e-07,Red,-1.8016037078963114e-08,8.3e-07,-167914545.30944824
-1322515.8639168262,25.045213832098277,-1322610.0191850709,172.76539643814695,Red,0.1404357790000001,412.4919910603203,0.13750235624999999,54.67150131300744,0.14442004,0.14284587269010468,0.001019079964831319,0.15606483440109137,BTC-BCC,0.14632524919999998,0.1248067235989088,26.408035674481404,-0.0020379980905391726,17.931797094528225,52.64335112615872,23.85827668106267,-0.006590582302112513,0.14226008475300378,Red,-0.0030570780553704916,0.14638312,226.02731701452285
374638474.73761255,0.0,375939529.4891903,212.40279234636762,Red,8.231300000000016e-05,4295456.614782691,8.427784999999994e-05,63.560143877083654,8.536e-05,8.57778859124431e-05,1.0194572223085374e-06,8.231300000000016e-05,BTC-XRP,8.671500000000004e-05,8.231300000000016e-05,22.131858684038537,2.0392875496316602e-07,15.758293947370253,58.809479736148326,25.118532201848094,0.006143344709897747,8.35344910084047e-05,Green,-8.155284673453714e-07,8.79e-05,4278564.292830884
188016700.76600087,0.0,188427483.48418233,57.01592002961845,Red,2.8226999999999955e-05,5376688.285879731,3.098110000000001e-05,58.972412232608065,2.805e-05,2.8808718698017836e-05,3.5212873924303e-07,2.8226999999999955e-05,BTC-ADA,3.159840000000001e-05,2.8226999999999955e-05,20.247153532220924,-6.340955651946815e-07,23.677953829928246,46.77315410547326,20.152622623712823,-0.015492957746478853,2.891265113406764e-05,Red,-9.862243044377115e-07,2.84e-05,2374561.9373565614
-97167572.40486284,0.0,-97371470.73795815,-42.807610627139866,Red,3.513850000000001e-05,-1338108.5102972686,4.850670000000003e-05,43.912438110860414,3.247e-05,3.36679921559842e-05,9.372742128648464e-08,3.513850000000001e-05,BTC-XEM,3.9914800000000135e-05,3.513850000000001e-05,24.2501405202141,-1.7382952938791818e-06,25.818430544894845,38.16247632033286,16.6474165870261,-0.01711197838486933,3.5383431161420054e-05,Red,-1.8320227151656664e-06,3.331e-05,-1413554.7228012383
-132493.62980357677,25.6954191537911,-133511.9970024161,-30.700014853072673,Red,0.04429380599999996,-638.3876454689016,0.0581479466499999,35.344045613754325,0.04151938,0.04230571962531649,-2.917098045846032e-07,0.049336654965893956,BTC-DASH,0.04814080280000005,0.03925095703410597,17.7123271586507,-0.0017620334478399766,18.70228848251403,40.5906559385988,14.398520810140253,-0.01509439392534695,0.04414963057468558,Red,-0.001761741738035392,0.04238991,-705.4363762350695
-10207272.46867504,0.0,-10206958.239556115,2.9930410663510725,Red,0.0020713584999999973,7945.193321526051,0.0023547969000000057,53.52629815496815,0.00201269,0.0020534819584697547,4.972501549908158e-06,0.0020713584999999973,BTC-ETC,0.0021795501999999994,0.0020713584999999973,19.76552400109929,-3.7409354806688336e-05,22.818206981550958,42.5813690346917,15.162251655153328,-0.0006333341579870533,0.002087453844019414,Red,-4.2381856356596495e-05,0.00202105,3595.783753382042
10362804.94683407,0.0,10336970.205691677,-66.80752346982287,Red,0.0006171540000000005,-213525.0151907336,0.0006747383499999987,13.354235594513858,0.00054308,0.0005583210784184182,-5.528837002930451e-06,0.0006171540000000005,BTC-WAVES,0.0006568503999999993,0.0006171540000000005,28.42928021994313,-3.627057870278429e-05,21.385439062978403,38.276725534448644,11.108439874545095,0.0033200167825022664,0.0006052163002642424,Green,-3.074174169985384e-05,0.00054819,-192377.14567116834
-2434740.27871054,57.21703186806499,-2436066.4035093994,-51.535530208104554,Red,0.005575547500000002,-18562.373301359825,0.004690634350000014,55.854173292176235,0.00498657,0.005150770404271285,-8.200981656659932e-05,0.006815808600412062,BTC-REP,0.005077752799999994,0.0043352863995879416,61.02301311759542,-5.070428925122838e-05,14.626149710337181,45.80344321953949,39.46018079372388,-0.021035094852292158,0.0053102697904358,Red,3.130552731537095e-05,0.00504205,-16602.42379359482
30065023.636509642,0.0,30084893.138688944,96.79130830011853,Red,0.0014686435000000005,-18453.764758728445,0.0013928655500000013,58.962122964686415,0.00145986,0.0014782687085058842,1.6073663186735366e-05,0.0014686435000000005,BTC-OMG,0.0016626229999999998,0.0014686435000000005,19.18752186901907,-4.4743713322684424e-05,19.156927191547503,46.10418904014802,19.48020425646728,0.006922426905526358,0.0014975896366544552,Green,-6.081737650941979e-05,0.00147925,-15145.804743971676
-7956.551464313947,24.39161050902159,-6727.663741728037,-36.25719735367914,Red,0.022399356499999995,-4558.657278887312,0.02491238604999997,35.43155953976338,0.020934,0.021421123163891016,4.017189534856946e-05,0.02483419075321177,BTC-XMR,0.02483630600000001,0.01996452224678822,15.794799727700909,-0.0009501438363529631,17.878383831343008,39.44391088472124,17.710571558235063,0.012274082615883364,0.022367507621252676,Green,-0.0009903157317015326,0.02143704,-3748.2445195958535
5023409.246800977,0.0,5014504.580987964,-49.575955280780654,Red,0.00013547450000000007,4357.543146512471,9.619755000000011e-05,64.02751649861294,0.00012801,0.00013193594942836732,-5.732536782114778e-07,0.00013547450000000007,BTC-GRS,0.00014497339999999993,0.00013547450000000007,21.0317774104166,-1.855126539296282e-06,18.423452839279484,45.95856197852677,21.759192755688233,-0.010929385318967588,0.00013497080887575817,Red,-1.2818728610848042e-06,0.00012901,-13842.965752200224
-29570887.40710458,0.0,-29516904.300092164,-156.0391120471721,Red,0.00023987200000000151,-353914.80420424044,0.00036731980000000093,39.98914345461089,0.00020641,0.00022189963310111188,-8.609627563353868e-07,0.00023987200000000151,BTC-VTC,0.00026445380000000114,0.00023987200000000151,12.093608554959593,-1.2733346514392553e-05,24.46572912756541,32.941276339373225,17.485892016929878,-0.007233782704683223,0.00023770970457079514,Red,-1.1872383758057166e-05,0.00021289,-304043.6209669113
-1603357.8439040054,27.737241343367923,-1602186.6035467593,-28.602828513182633,Red,0.006135988499999991,-1429.1037596876267,nan,33.21990708727687,0.00570858,0.005891576366151354,2.994448830392828e-05,0.006883320789179783,BTC-BTG,0.007010328599999987,0.005388656210820199,20.83333626726773,-0.0003211305196165132,19.779792533970515,40.51057004454497,13.52422071558369,0.025721649040243433,0.00619225138637065,Green,-0.0003510750079204415,0.00580095,-1208.645109346835
-3434875.874310783,0.0,-3432655.062037478,35.2676267170971,Red,0.001851007499999998,-5555.164233910851,0.002395729700000001,52.698739847813115,0.00178354,0.0018461422619430235,1.8298631601079576e-05,0.001851007499999998,BTC-QTUM,0.002063859600000002,0.001851007499999998,19.056661347491424,-5.951636420023802e-05,24.695041691299153,43.238890917281594,17.694067833604073,-0.002952436035142725,0.0018807848741013758,Red,-7.78149958013176e-05,0.00181545,-8308.00024750689
-505351808.2086548,0.0,-504432301.3968964,6.254615271008234,Red,1.3219500000000001e-05,-678055.3925688863,1.570165000000001e-05,55.255124919966455,1.265e-05,1.3141730612253517e-05,1.1628939944376811e-07,1.3219500000000001e-05,BTC-SNT,1.5045800000000014e-05,1.3219500000000001e-05,21.156210464720797,-4.907786421624997e-07,22.514474448698543,40.79703850565274,15.884453012400638,-0.01795472287275557,1.3507802403589277e-05,Red,-6.070680416062678e-07,1.281e-05,-425248.7280635834
-64651905.37318717,0.0,-64131475.20718548,-128.5873688908727,Red,3.452399999999994e-05,6460.063638292253,4.589829999999995e-05,50.459479707805265,3.078e-05,3.2929583194635924e-05,-8.636430606587845e-08,3.452399999999994e-05,BTC-ARDR,3.855320000000003e-05,3.452399999999994e-05,19.325532101604434,-1.4010273356749586e-06,25.306253793230365,37.04176059502057,12.961882865358223,-0.009454774661203924,3.477082623615016e-05,Red,-1.3146630296090801e-06,3.173e-05,13777.396019123495
-69584.71497932667,35.410363435676786,-70605.8641176693,-137.04873794556167,Red,0.023997366499999943,-1157.9353200066544,0.03776037114999994,24.651436144535456,0.021005,0.022017536882408727,-0.00015147063004706412,0.027607043902738073,BTC-GBYTE,0.026911150600000048,0.020387689097261814,19.005590808497953,-0.0013931562061550336,20.20251745782583,34.18181374862549,12.59176297994912,-0.07723970483218279,0.023873791245907956,Red,-0.0012416855761079695,0.021005,-1477.8142333553988
-2561627110.4156647,0.0,-2553293176.7773643,-95.39482076795522,Red,8.677500000000001e-06,-48553461.40172005,nan,22.58589362982677,7.6e-06,8.0076352693393e-06,-1.9645795572730997e-07,8.677500000000001e-06,BTC-TRX,8.204000000000005e-06,8.677500000000001e-06,21.144715433922403,-8.028437315625964e-08,22.49249371306402,43.36478325629058,17.426850364182606,0.007653061224489832,8.432631108617504e-06,Green,1.1617358257105031e-07,7.84e-06,-38555392.31103563
-39858885.361388505,0.0,-39856913.91435212,-133.889803457844,Red,7.221900000000002e-05,-31412.39558353275,9.448580000000002e-05,41.68867890485778,6.311e-05,6.647271316815311e-05,-2.5363063264870584e-07,7.221900000000002e-05,BTC-UNB,8.301579999999999e-05,7.221900000000002e-05,15.327510358659026,-4.685315742290318e-06,26.48799279772976,30.884091981345385,18.061953147902955,-0.02297233942803556,7.235510435907487e-05,Red,-4.4316851096416126e-06,6.399e-05,-26458.062751747668
-301005703.7891497,0.0,-301137944.5050407,-46.27807216755001,Red,4.267999999999999e-06,283888.0242610574,nan,49.71391284652667,3.95e-06,4.208979763882262e-06,3.7979673158717674e-08,4.267999999999999e-06,BTC-VEE,5.020600000000001e-06,4.267999999999999e-06,14.586133261074684,-1.8252034817531895e-07,22.824561842003916,41.59506543189788,15.515156578998662,0.0,4.378799168600027e-06,Red,-2.2050002133403662e-07,4e-06,61595.790779948235
-104267932.16466385,0.0,-104277874.98084892,-46.81069958847791,Red,5.025750000000245e-05,-224493.50336247683,7.967385000000034e-05,52.9026612032799,4.749e-05,4.927601495583772e-05,5.501958902280178e-07,5.025750000000245e-05,BTC-NBT,5.768180000000159e-05,5.025750000000245e-05,12.695072812011484,-2.4460024544127682e-06,16.47870838245482,38.483019545490635,19.657334590074584,-0.01786085150571126,5.1145525972964346e-05,Red,-2.996198344640786e-06,4.815e-05,-216121.94021642208
-2334345856.1909847,0.0,-2581898863.604654,93.33333333333321,Green,4.790000000000004e-07,134554689.75096703,4.963500000000024e-07,37.16545079353173,4.6e-07,4.703885752221672e-07,3.165514732764504e-09,4.790000000000004e-07,BTC-DOGE,5.354000000000002e-07,4.790000000000004e-07,19.280478375601824,-1.5723765911230034e-08,18.972322889018983,47.565677166941406,16.31478091211358,-0.02083333333333326,4.808575146261276e-07,Red,-1.888928064399454e-08,4.8e-07,87242548.15399122
-35302016.01051894,0.0,-35303024.97066071,-78.87441387002806,Red,0.00011386899999999995,-49271.47334561497,0.00014196584999999978,46.1301624136596,0.00010029,0.00010404176000532936,-6.313089608492273e-07,0.00011386899999999995,BTC-EXCL,0.0001278054000000003,0.00011386899999999995,23.642333324324124,-6.872620701462177e-06,13.95641841090761,27.245774767527024,20.745882881937696,0.014947683109117982,0.00011295001247220862,Red,-6.24131174061295e-06,0.00010035,-57699.53248926252
-5988248.51431058,29.35299786035761,-5993154.823296479,8.463931869799552,Red,0.0016761284999999998,-16462.000712146983,0.0043867148,52.50981926925626,0.00160015,0.0017272825404627448,1.6126274649727685e-05,0.001890642357386506,BTC-ZCL,0.0018102383999999984,0.0014616146426134936,15.227805567087753,-1.536987434818662e-05,20.385936987866543,48.07073548967017,21.642918676394267,-0.02228353777404557,0.001721137349114586,Red,-3.1496148997914306e-05,0.00166715,-20925.40566319041
-29095122.766342003,0.0,-29073830.485051464,-112.56358174420029,Red,0.00024055149999999983,-355981.703379333,0.00014417740000000008,41.463079362336636,0.00020363,0.00021913500563394594,-7.410371590470147e-06,0.00024055149999999983,BTC-RLC,0.00020002639999999982,0.00024055149999999983,38.01423634614462,5.33262938005977e-06,20.478442663153352,45.51826651115021,23.584751036347633,0.007358914321211829,0.00022634276412956662,Green,1.2743000970529917e-05,0.00020927,-298141.3924513534
-15047909.533305552,0.0,-15077776.522726659,-80.44485634847088,Red,4.5056499999999984e-05,-247632.42221630365,nan,45.58992277569643,3.908e-05,4.09880741371228e-05,1.588877901647558e-07,4.5056499999999984e-05,BTC-BCPT,5.447619999999999e-05,4.5056499999999984e-05,9.1789690414227,-4.036889155502793e-06,26.546124906841527,30.65994174177906,21.826007365019954,-0.009074867658179886,4.5192619883584916e-05,Red,-4.195776945667549e-06,3.967e-05,-232678.14250507392
1975184.9575439158,0.0,2019661.9819532358,78.12816847657946,Red,0.0002800290000000004,148643.72672354756,0.0002900926499999998,86.05924155408914,0.00032754,0.00033279645332795124,7.388920282516582e-06,0.0002800290000000004,BTC-NXS,0.0002656045999999999,0.0002800290000000004,33.047859011634415,2.4323116678305612e-05,8.902909070822393,64.28873377648358,27.768215208022017,0.0293828996282528,0.0002939096468750234,Green,1.693419639578903e-05,0.00033625,121425.07460442954
-354828906.354868,0.0,-354950322.6989674,28.12652068126554,Red,1.358650000000001e-05,-1266221.2633377314,1.7103700000000004e-05,35.25576328967834,1.333e-05,1.3396341234488213e-05,5.501913473777179e-09,1.358650000000001e-05,BTC-MUE,1.4050999999999971e-05,1.358650000000001e-05,22.23158654388586,-1.607572790261741e-07,10.179637303810516,46.15094743128834,23.475469439958196,-0.00448430493273555,1.3567306505022823e-05,Red,-1.6625919249995129e-07,1.338e-05,-1276865.6500424147
2814367.7181621953,0.0,2560590.8744472456,-72.57525083612093,Red,1.2290000000000001e-05,-667788.306084632,1.6493300000000004e-05,44.212209920704744,1.113e-05,1.1679746789486525e-05,5.757491056839863e-08,1.2290000000000001e-05,BTC-RCN,1.4297200000000011e-05,1.2290000000000001e-05,14.01392617081461,-7.679258650806003e-07,23.42066613239245,37.2611403602049,18.63718374416683,-0.02280701754385961,1.242699918629589e-05,Red,-8.255007756489989e-07,1.14e-05,-676993.5602121851
-128391275.4800145,0.0,-132796120.78265537,39.52599388379185,Red,4.237900000000006e-05,-1612340.4119707346,nan,73.34256981556392,4.033e-05,4.065838322889244e-05,1.6127379359211347e-07,4.237900000000006e-05,BTC-SRN,4.7158400000000006e-05,4.237900000000006e-05,16.718474843628513,-2.3489137566368553e-06,19.7775353275213,44.99824181954082,18.300237033114676,-0.022836538461538547,4.276431803673155e-05,Red,-2.5101875502289687e-06,4.16e-05,-3045180.0741265267
